"Label Name","Catalog #",UPC,"Release Name","Release Version","Release Artist","Release Date","Release Genre","Release Subgenre",Track,ISRC,"Song Name","Mix Version","Primary Artists","Featuring Artists",Remixers,"Track Length","Song Genre","Song Subgenre"
"Build It Tech",BLDRT019,192650991361,You,,"Nick Siarom",2018-12-14,Dance,"Tech House",1,GBWUL1812399,You,,"Nick Siarom,BARC",,,05:17,Dance,"Tech House"
"Build It Tech",BLDRT019A,193872003542,You,,"Nick Siarom",2018-12-14,Dance,"Tech House",1,GBWUL1816120,You,,"Nick Siarom,BARC",,,05:17,Dance,"Tech House"
"Build It Tech",BLDRT018,192650937352,"I Do Not Know",,FeelGood,2018-11-22,Dance,"Tech House",1,USLZJ1893918,"I Do Not Know",,FeelGood,,,05:04,Dance,"Tech House"
"Build It Deep",BLDRD003,192650948884,"Vocal Chords",,"Helder Simz",2018-11-16,Dance,"Deep House",1,GBWUL1800772,"Vocal Chords",,"Helder Simz",,,06:22,Dance,"Deep House"
"Build It Tech",BLDRT017,192650898226,Chicago,,"Colin Thomas",2018-11-08,Dance,"Tech House",1,USLZJ1883477,Chicago,,"Colin Thomas",,,04:00,Dance,"Tech House"
"Build It Tech",BLDRT016,192650893511,WhoDATBe,,TV_TV,2018-10-24,Dance,"Tech House",1,USLZJ1883222,WhoDATBe,,TV_TV,,,03:56,Dance,"Tech House"
"Build It Records",BLDR160,192650876408,Orca,,Haelix,2018-10-19,Dance,House,1,USLZJ1877342,Orca,,Haelix,,,06:23,Dance,House
"Build It Records",BLDR159,192650853164,"I Want You EP",,Joshrox,2018-10-10,Dance,House,1,USLZJ1871250,"I Want You",,Joshrox,,,04:07,Dance,House
"Build It Records",BLDR159,192650853164,"I Want You EP",,Joshrox,2018-10-10,Dance,House,2,USLZJ1871252,One,,Joshrox,,,04:47,Dance,House
"Build It Tech",BLDRT015,192650809277,"Every day",,"Caique Carvalho",2018-10-03,Dance,"Tech House",1,USLZJ1857953,"Every Day",,"Caique Carvalho",,,05:31,Dance,"Tech House"
"Build It Tech",BLDRT014,192650807549,"Flava In Ya Ear",,THATSOUND,2018-09-26,Dance,"Tech House",1,USLZJ1857951,"Flava In Ya Ear",,THATSOUND,,,05:45,Dance,"Tech House"
"Build It Tech",BLDRT013,192650807532,"Get Down",,"Catz N Hood",2018-09-19,Dance,"Tech House",1,USLZJ1856762,"Get Down",,"Catz N Hood,Fatt Mox",,,04:40,Dance,"Tech House"
"Build It Tech",BLDRT012,192650462410,"Let's Get It / Days EP",,Flo.Von,2018-09-05,Dance,"Tech House",1,USLZJ1819279,Days,,"Flo.Von,Atty G",,,04:38,Dance,"Tech House"
"Build It Tech",BLDRT012,192650462410,"Let's Get It / Days EP",,Flo.Von,2018-09-05,Dance,"Tech House",2,USLZJ1819281,Days,"Trap Edit","Flo.Von,Atty G",,,04:38,Dance,"Tech House"
"Build It Tech",BLDRT012,192650462410,"Let's Get It / Days EP",,Flo.Von,2018-09-05,Dance,"Tech House",3,USLZJ1819298,"Let's Get It",,"Flo.Von,Atty G",,,05:45,Dance,"Tech House"
"Build It Tech",BLDRT011,192650462397,"Hands Up",,Tukko,2018-08-29,Dance,"Tech House",1,USLZJ1826119,"Hands Up",,Tukko,,,05:35,Dance,"Tech House"
"Build It Tech",BLDRT009B,192650761278,Sweat,,"Stackhouse (DJ)",2018-08-27,Dance,"Tech House",1,USLZJ1843126,Sweat,,"Stackhouse (DJ)",,,06:34,Dance,"Tech House"
"Build It Tech",BLDRT010,192650462298,Anytime,,"Cesar Green",2018-08-22,Dance,"Tech House",1,USLZJ1819276,Anytime,,"Cesar Green,Jazzam",,,05:50,Dance,"Tech House"
"Build It Tech",BLDRT009,192650462205,Sweat,,"Stackhouse (DJ)",2018-08-15,Dance,"Tech House",1,USLZJ1819260,Sweat,,"Stackhouse (DJ)",,,06:34,Dance,"Tech House"
"Build It Tech",BLDRT009A,192650506794,Sweat,,"Stackhouse (DJ)",2018-08-15,Dance,"Tech House",1,USLZJ1827638,Sweat,,"Stackhouse (DJ)",,,05:56,Dance,"Tech House"
"Build It Tech",BLDRT008,192650462137,"Groove With It EP",,"Cesar Green",2018-08-08,Dance,"Tech House",1,USLZJ1819257,"Something In This House",,"Cesar Green,Jazzam",,,06:40,Dance,"Tech House"
"Build It Tech",BLDRT008,192650462137,"Groove With It EP",,"Cesar Green",2018-08-08,Dance,"Tech House",2,USLZJ1819258,"Groove With It",,"Cesar Green",,,06:24,Dance,"Tech House"
"Build It Tech",BLDRT007,192650462083,"Out There EP",,"No Messin",2018-08-01,Dance,Electronica,1,USLZJ1819254,"Out There",,"No Messin",,,05:00,Dance,"Tech House"
"Build It Tech",BLDRT007,192650462083,"Out There EP",,"No Messin",2018-08-01,Dance,Electronica,2,USLZJ1819255,"Tell Me What You Are",,"No Messin",,,05:03,Dance,"Tech House"
"Build It Tech",BLDRT006,192650396210,Krunk,,"Callum Mcintosh",2018-07-16,Dance,"Tech House",1,QZ5FN1808153,Krunk,,"Callum Mcintosh",,,05:00,Dance,"Tech House"
"Build It Tech",BLDRT005,192650357976,"Blind Dance",,"MID LOW",2018-07-09,Dance,"Tech House",1,USLZJ1800385,"Blind Dance",,"MID LOW",,,04:38,Dance,"Tech House"
"Build It Records",BLDR158,192650338692,"One In The Head (feat. Tha Wurm)",,Techtonic,2018-06-25,Dance,House,1,QZ5FN1884534,"One In The Head (feat. The Wurm)",,Techtonic,"Tha Wurm",,04:33,Dance,House
"Build It Tech",BLDRT004,192650338753,Hero,,"John Okins",2018-06-18,Dance,"Electro House",1,QZ5FN1884138,Hero,Original,"John Okins",,,04:22,Dance,"Electro House"
"Build It Records",BLDR157,192650314276,"Time Again EP",,"Master Simz",2018-06-14,Dance,House,1,QZ5FN1884120,"About Time",,"Master Simz",,,05:40,Dance,House
"Build It Records",BLDR157,192650314276,"Time Again EP",,"Master Simz",2018-06-14,Dance,House,2,QZ5FN1884124,"Do it Again",,"Master Simz",,,05:14,Dance,House
"Build It Tech",BLDRT003,192650338746,"Iced Out EP",,"Jay Peeki",2018-06-11,Dance,House,1,QZ5FN1884134,"Up & Down",,"Jay Peeki",,,04:56,Dance,House
"Build It Tech",BLDRT003,192650338746,"Iced Out EP",,"Jay Peeki",2018-06-11,Dance,House,2,QZ5FN1884135,"Iced Out",,"Jay Peeki",,,05:22,Dance,House
"Build It Records",BLDR156,192650314184,I,,"Deep Archer",2018-06-07,Dance,House,1,QZ5FN1879523,I,Original,"Deep Archer",,,05:25,Dance,House
"Build It Records",BLDR156,192650314184,I,,"Deep Archer",2018-06-07,Dance,House,2,QZ5FN1879526,I,"Bass Odyssey Remix","Deep Archer",,"Bass Odyssey",04:15,Dance,House
"Build It Tech",BLDRT002,192650302358,"Love Drop EP",,Flo.Von,2018-06-04,Dance,"Tech House",1,QZ5FN1876845,"Love Me",Original,Flo.Von,,,06:23,Dance,"Tech House"
"Build It Tech",BLDRT002,192650302358,"Love Drop EP",,Flo.Von,2018-06-04,Dance,"Tech House",2,QZ5FN1876846,"The Drop","Original Mix",Flo.Von,,,06:11,Dance,"Tech House"
"Build It Records",BLDR155,192650302068,"Concrete Waves",,LoVance,2018-05-28,Dance,"Deep House",1,QZ5FN1876811,"Concrete Waves",,LoVance,,,03:15,Dance,"Deep House"
"Build It Tech",BLDRT001,192650265813,Control,,Zebob,2018-05-21,Dance,"Tech House",1,QZ5FN1867430,Control,Original,Zebob,,,06:25,Dance,"Tech House"
"Build It Deep",BLDRD002,192650219953,"True Lies",,Oxymoron,2018-05-14,Dance,"Deep House",1,QZ5FN1856175,"True Lies",Original,"Oxymoron,Allen Oh",,,05:57,Dance,"Deep House"
"Build It Deep",BLDRD001,192650219861,Runaway,,Haelix,2018-05-01,Dance,"Deep House",1,QZ5FN1856170,Runaway,original,"Haelix,Mayv Bell",,,06:30,Dance,"Deep House"
"Build It Records",BLDR154,192650170971,"The Underground",,"The Schmidt",2018-04-05,Dance,"Tech House",1,QZ5FN1842405,"The Underground",,"The Schmidt,Pavones,Bedroom Gold",,,04:30,Dance,"Tech House"
"Build It Records",BLDR153,192650168480,"Starter Kit, Vol. 2",,"Various Artists",2018-03-26,Dance,Electronica,1,QZ5FN1841848,"Funked Off",Original,"Tim Trip",,,05:11,Dance,"Tech House"
"Build It Records",BLDR153,192650168480,"Starter Kit, Vol. 2",,"Various Artists",2018-03-26,Dance,Electronica,2,QZ5FN1841850,Fancy,Original,"Chick Iverson",,,05:51,Dance,"Tech House"
"Build It Records",BLDR153,192650168480,"Starter Kit, Vol. 2",,"Various Artists",2018-03-26,Dance,Electronica,3,QZ5FN1841852,Graymatter,Original,Graymatter,,,04:40,Dance,"Tech House"
"Build It Records",BLDR153,192650168480,"Starter Kit, Vol. 2",,"Various Artists",2018-03-26,Dance,Electronica,4,QZ5FN1841854,Booty,Original,"Atty G",,,04:58,Dance,"Tech House"
"Build It Records",BLDR153,192650168480,"Starter Kit, Vol. 2",,"Various Artists",2018-03-26,Dance,Electronica,5,QZ5FN1841856,"Get Go",Original,YCHTCLB,,,05:46,Dance,"Tech House"
"Build It Records",BLDR153,192650168480,"Starter Kit, Vol. 2",,"Various Artists",2018-03-26,Dance,Electronica,6,QZ5FN1841858,Inside,Original,"Liam Howard",,,04:54,Dance,"Tech House"
"Build It Records",BLDR153,192650168480,"Starter Kit, Vol. 2",,"Various Artists",2018-03-26,Dance,Electronica,7,QZ5FN1841862,"Touch The Sky",Original,Leraxe,,,04:00,Dance,"Tech House"
"Build It Records",BLDR153,192650168480,"Starter Kit, Vol. 2",,"Various Artists",2018-03-26,Dance,Electronica,8,QZ5FN1841863,"Paper Chasin",Original,"Yung Stanza",,,06:28,Dance,"Tech House"
"Build It Records",BLDR152,192650117020,"Let's Dance",,"Apollo Xi",2018-03-19,Dance,"Deep House",1,QZ5FN1832172,"Let's Dance",,"Apollo Xi",,,04:03,Dance,"Deep House"
"Build It Records",BLDR149,192650006485,"Act Natural",,Oxymoron,2018-02-05,Dance,House,1,QZ5FN1809644,"Act Natural","Original Mix",Oxymoron,,,06:24,Dance,House
"Build It Records",BLDR151,192650039728,"Act Natural",,Oxymoron,2018-02-05,Dance,Electronica,1,QZ5FN1809648,"Act Natural","Original mix",Oxymoron,,,06:24,Dance,"Deep House"
"Build It Records",BLDR150,192650016033,"Rhythm Is Life",,"REESE PARK",2018-01-22,Dance,House,1,QZ5FN1804810,"Rhythm Is Life",Original,"REESE PARK",,,05:43,Dance,House
"Build It Records",BLDR150,192650016033,"Rhythm Is Life",,"REESE PARK",2018-01-22,Dance,House,2,QZ5FN1804813,"Rhythm Is Life","Bacosaurus Remix","REESE PARK",,Bacosaurus,05:55,Dance,House
"Build It Records",BLDR150,192650016033,"Rhythm Is Life",,"REESE PARK",2018-01-22,Dance,House,3,QZ5FN1804814,"Rhythm Is Life","JedX Remix","REESE PARK",,JedX,06:25,Dance,House
"Build It Records",BLDR146,191079847105,Substance,,Klokk,2017-10-30,Dance,"Tech House",1,QZ5FN1761669,Substance,,Klokk,,,05:02,Dance,"Tech House"
"Build It Records",BLDR144,191079800445,"Build It Records G House Compilation, Vol. 1",,"Various Artists",2017-10-06,Dance,"Tech House",2,QZ5FN1751286,Skrilla,,Graymatter,,,04:29,Dance,"Tech House"
"Build It Records",BLDR144,191079800445,"Build It Records G House Compilation, Vol. 1",,"Various Artists",2017-10-06,Dance,"Tech House",1,QZ5FN1752039,"Time To Go",,Don'TTouch,,,04:51,Dance,"Tech House"
"Build It Records",BLDR144,191079800445,"Build It Records G House Compilation, Vol. 1",,"Various Artists",2017-10-06,Dance,"Tech House",3,QZ5FN1752041,"Groove Ride",,Jaypeeki,,,05:11,Dance,"Tech House"
"Build It Records",BLDR144,191079800445,"Build It Records G House Compilation, Vol. 1",,"Various Artists",2017-10-06,Dance,"Tech House",5,QZ5FN1752042,G5,,"SDK,Jakarta Project",,,04:48,Dance,"Tech House"
"Build It Records",BLDR144,191079800445,"Build It Records G House Compilation, Vol. 1",,"Various Artists",2017-10-06,Dance,"Tech House",4,QZ5FN1752043,"To The Top",,Kaishi,,,03:52,Dance,"Tech House"
"Build It Records",BLDR143,191079800247,"Tribal Is Waiting",,Fondz,2017-10-02,Dance,House,1,QZ5FN1751267,"Tribal Is Waiting`",,Fondz,,,,Dance,House
"Build It Records",BLDR145,191079809981,"Tribal Is Waiting",,Fondz,2017-10-02,Dance,House,1,QZ5FN1751267,"Tribal Is Waiting",,Fondz,,,04:21,Dance,House
"Build It Records",BLDR142,191079762194,"Disco Nap",,Oxymoron,2017-09-20,Dance,House,1,QZ5FN1740537,"Disco Nap",,Oxymoron,,,06:24,Dance,House
"Build It Records",BLDR140,191079722754,Abyssal,,KusKa,2017-09-04,Dance,House,1,QZ5FN1732578,Abyssal,,KusKa,,,05:47,Dance,House
"Build It Records",BLDR139,191079682836,"Cucky Lat",,Tronda,2017-08-21,Dance,"Progressive House",1,QZ5FN1721268,"Cucky Lat",,Tronda,,,04:35,Dance,"Progressive House"
"Build It Records",BLDR138,191079681587,G-Shock,,SLAE,2017-08-14,Dance,House,1,QZ5FN1720954,G-Shock,,SLAE,,,04:06,Dance,House
"Build It Records",BLDR137,191079668304,"Freak for the Night",,Kendoll,2017-08-07,Dance,"Tech House",1,QZ5FN1717647,"4 the Night",,Kendoll,,,04:50,Dance,"Tech House"
"Build It Records",BLDR137,191079668304,"Freak for the Night",,Kendoll,2017-08-07,Dance,"Tech House",2,QZ5FN1717648,"What a Freak",,Kendoll,,,04:10,Dance,"Tech House"
"Build It Records",BLDR136,191079609932,"Find My Way",,"Michelle C",2017-07-31,Dance,"Deep House",1,QZ5FN1708690,"Find My Way",,"Michelle C",,,06:20,Dance,"Deep House"
"Build It Records",BLDR135,191079602513,"Dope House",,"Mad Brother",2017-07-24,Dance,"Tech House",1,QZ5FN1706932,"Dope in da House",,"Mad Brother",,,05:04,Dance,"Tech House"
"Build It Records",BLDR135,191079602513,"Dope House",,"Mad Brother",2017-07-24,Dance,"Tech House",2,QZ5FN1706933,"All These Little Kids",,"Mad Brother",,,07:19,Dance,"Tech House"
"Build It Records",BLDR134,191079591619,"Lost You",,"Alex Twitchy",2017-07-17,Dance,"Tech House",1,QZ5FN1703875,"Lost You",,"Alex Twitchy",,,05:30,Dance,"Tech House"
"Build It Records",BLDR133,191079583522,"Abuse Me",,"No Idols",2017-07-10,Dance,"Deep House",1,QZ5FN1701689,"Abuse Me",,"No Idols",,,05:47,Dance,"Deep House"
"Build It Records",BLDR132,191079568611,Distorted,,Versus,2017-07-03,Dance,"Tech House",1,USLZJ1794831,Distorted,,Versus,,,05:43,Dance,"Tech House"
"Build It Records",CAT36992,191079557004,"Without U",,"Justin Novak",2017-06-26,Dance,"Deep House",1,USLZJ1789676,"Without U",,"Justin Novak",,,,Dance,"Deep House"
"Build It Records",BLDR131,191079559923,"Without U",,"Justin Novak",2017-06-26,Dance,"Deep House",1,USLZJ1789676,"Without U",,"Justin Novak",,,03:26,Dance,"Deep House"
"Build It Records",BLDR130,191079539574,"Heart Attack",,"Justus Jakob",2017-06-19,Dance,House,1,USLZJ1786099,"Heart Attack",,"Justus Jakob",,,03:57,Dance,House
"Build It Records",BLDR129,191079524488,"A Taste of Pleasure",,"Filth & Pleasure",2017-06-12,Dance,House,1,USLZJ1782350,Synesthesia,,"Filth & Pleasure",,,07:14,Dance,House
"Build It Records",BLDR129,191079524488,"A Taste of Pleasure",,"Filth & Pleasure",2017-06-12,Dance,House,2,USLZJ1782352,"It's About Time",,"Filth & Pleasure",,,06:43,Dance,House
"Build It Records",BLDR128,191079522309,"Falling Again EP",,"Ash D",2017-06-08,Dance,House,1,USLZJ1781600,Survive,,"Ash D",,,03:54,Dance,House
"Build It Records",BLDR128,191079522309,"Falling Again EP",,"Ash D",2017-06-08,Dance,House,2,USLZJ1781603,"Falling Again",,"Ash D",,,04:59,Dance,House
"Build It Records",BLDR127R,191079492107,Memories,,"Daniels Jack",2017-05-29,Dance,House,1,USLZJ1770633,"Memories (feat. Bella Goldwin & Mikhail Rado)",,"Daniels Jack","Bella Goldwin,Mikhail Rado",,05:46,Dance,House
"Build It Records",BLDR127R,191079492107,Memories,,"Daniels Jack",2017-05-29,Dance,House,2,USLZJ1770634,"Memories (feat. Bella Goldwin & Mikhail Rado)","Gruv1 Remix","Daniels Jack","Bella Goldwin,Mikhail Rado",Gruv1,05:46,Dance,House
"Build It Records",BLDR127,191079482542,Dreams,,"Daniels Jack",2017-05-22,Dance,House,1,USLZJ1770633,"Memories (feat. Bella Goldwin & Mikhail Rado)",,"Daniels Jack","Bella Goldwin,Mikhail Rado",,05:44,Dance,House
"Build It Records",BLDR127,191079482542,Dreams,,"Daniels Jack",2017-05-22,Dance,House,2,USLZJ1770634,"Memories (feat. Bella Goldwin & Mikhail Rado)","Gruv1 Remix","Daniels Jack","Bella Goldwin,Mikhail Rado",Gruv1,05:50,Dance,House
"Build It Records",BLDR126,191079453429,"Street Waveshapers EP",,Mardini,2017-05-15,Dance,"Tech House",1,USLZJ1761326,"Street Waveshapers",,Mardini,,,06:54,Dance,"Tech House"
"Build It Records",BLDR126,191079453429,"Street Waveshapers EP",,Mardini,2017-05-15,Dance,"Tech House",2,USLZJ1761327,Midinight,,Mardini,,,06:18,Dance,"Tech House"
"Build It Records",BLDR125,191079453283,Backwards,,Klokk,2017-05-08,Dance,"Tech House",1,USLZJ1761272,Backwards,,Klokk,,,04:58,Dance,"Tech House"
"Build It Records",BLDR124,191079442096,"Inside Out EP",,Joshrox,2017-05-01,Dance,House,1,USLZJ1758979,Rudeboy,,Joshrox,,,05:02,Dance,"Tech House"
"Build It Records",BLDR124,191079442096,"Inside Out EP",,Joshrox,2017-05-01,Dance,House,2,USLZJ1758980,321,,Joshrox,,,04:30,Dance,"Tech House"
"Build It Records",BLDR124,191079442096,"Inside Out EP",,Joshrox,2017-05-01,Dance,House,3,USLZJ1758981,Nocturnal,,Joshrox,,,05:04,Dance,Breakbeat
"Build It Records",BLDR123,191079423293,Girl,,"John Summit",2017-04-24,Dance,House,1,USLZJ1753796,Girl,,"John Summit",,,05:09,Dance,House
"Build It Records",BLDR122,191079401062,"Still Feel",,Bacosaurus,2017-04-17,Dance,House,1,USLZJ1747819,"Still Feel",,Bacosaurus,,,06:16,Dance,House
"Build It Records",BLDR121,191079394739,"New Era EP",,"Jon Lee",2017-04-10,Dance,House,1,USLZJ1746749,"L Razor",,"Jon Lee",,,06:08,Dance,House
"Build It Records",BLDR121,191079394739,"New Era EP",,"Jon Lee",2017-04-10,Dance,House,2,USLZJ1746750,"All Night",,"Jon Lee",,,06:20,Dance,House
"Build It Records",BLDR119,191079367313,Flux,,ZOI,2017-03-27,Dance,House,1,USLZJ1737317,Flux,,ZOI,,,04:40,Dance,House
"Build It Records",BLDR118,191079319497,"Build It Records: Starter Kit, Vol. 1",,"Various Artists",2017-03-06,Dance,House,1,USLZJ1725335,"Flipped It",,"Mike McFly,Double Drop",,,05:28,Dance,House
"Build It Records",BLDR118,191079319497,"Build It Records: Starter Kit, Vol. 1",,"Various Artists",2017-03-06,Dance,House,2,USLZJ1725336,Arsenic,,Diseace,,,02:41,Dance,House
"Build It Records",BLDR118,191079319497,"Build It Records: Starter Kit, Vol. 1",,"Various Artists",2017-03-06,Dance,House,3,USLZJ1725337,"Phat Sally",,MLTD,,,05:48,Dance,House
"Build It Records",BLDR118,191079319497,"Build It Records: Starter Kit, Vol. 1",,"Various Artists",2017-03-06,Dance,House,4,USLZJ1725338,"Chop Full",,Pirro,,,07:10,Dance,House
"Build It Records",BLDR117,191079290383,"Take 'Em",,Wolfe,2017-02-20,Dance,House,1,USLZJ1718510,"Take 'Em",,Wolfe,,,03:52,Dance,House
"Build It Records",BLDR115,191079255863,"Give Me",,"Luke DB",2017-02-13,Electronic,House,1,USLZJ1709594,"Give Me",,"Luke DB,Pier",,,05:24,Electronic,House
"Build It Records",BLDR116,191079280933,Whoa,,"The Schmidt",2017-02-13,Dance,House,1,USLZJ1715988,Whoa,,"The Schmidt,Diskode",,,04:51,Dance,House
"Build It Records",BLDR114,191079233298,Imperium,,KusKa,2017-01-16,Electronic,House,1,USLZJ1703693,Imperium,,KusKa,,,05:45,Electronic,House
"Build It Records",BLDR113,191079219988,"Build It Records: Best of 2016",,"Various Artists",2017-01-09,Electronic,House,1,USLZJ1606585,"Can't Wait (feat. Alicia Moore)",,UPTWN,"Alicia Moore",,03:43,Electronic,House
"Build It Records",BLDR113,191079219988,"Build It Records: Best of 2016",,"Various Artists",2017-01-09,Electronic,House,2,QZS1Z1630929,Mistakes,,Spaveech,,,04:32,Electronic,House
"Build It Records",BLDR113,191079219988,"Build It Records: Best of 2016",,"Various Artists",2017-01-09,Electronic,House,3,USLZJ1700587,"All Right",,Moustache,,,04:14,Electronic,House
"Build It Records",BLDR113,191079219988,"Build It Records: Best of 2016",,"Various Artists",2017-01-09,Electronic,House,4,QZS1Z1639282,"On The Run (feat. SevenEver)",,"Max Olsen",SevenEver,,05:54,Electronic,House
"Build It Records",BLDR113,191079219988,"Build It Records: Best of 2016",,"Various Artists",2017-01-09,Electronic,House,5,QZS1Z1635876,"I'm In The House",,"The Schmidt",,,04:11,Electronic,House
"Build It Records",BLDR113,191079219988,"Build It Records: Best of 2016",,"Various Artists",2017-01-09,Electronic,House,6,QZS1Z1638006,"Just Like Dat",,"Groove Cartel",,,05:59,Electronic,House
"Build It Records",BLDR113,191079219988,"Build It Records: Best of 2016",,"Various Artists",2017-01-09,Electronic,House,7,QZS1Z1620707,"Missing You",,"Daniels Jack",,,04:52,Electronic,House
"Build It Records",BLDR113,191079219988,"Build It Records: Best of 2016",,"Various Artists",2017-01-09,Electronic,House,8,USLZJ1691458,Never,,"Double Drop",,,05:30,Electronic,House
"Build It Records",BLDR113,191079219988,"Build It Records: Best of 2016",,"Various Artists",2017-01-09,Electronic,House,9,USLZJ1659974,"Your Lies",,"No Idols",,,06:23,Electronic,House
"Build It Records",BLDR113,191079219988,"Build It Records: Best of 2016",,"Various Artists",2017-01-09,Electronic,House,10,USLZJ1568659,"Just Say",,NiQW,,,06:54,Electronic,House
"Build It Records",BLDR113,191079219988,"Build It Records: Best of 2016",,"Various Artists",2017-01-09,Electronic,House,11,USLZJ1661005,Turnin',"FKLS Remix","DJOKO,Rich Pinder",,FKLS,05:25,Electronic,House
"Build It Records",BLDR113,191079219988,"Build It Records: Best of 2016",,"Various Artists",2017-01-09,Electronic,House,12,USLZJ1644033,"Promise You",,"Overthinking,No Hope,MKJAY",,,06:05,Electronic,House
"Build It Records",BLDR113,191079219988,"Build It Records: Best of 2016",,"Various Artists",2017-01-09,Electronic,House,13,USLZJ1579603,"Step Outside","Gruv1 Remix","Cam Northwest",,Gruv1,04:50,Electronic,House
"Build It Records",BLDR113,191079219988,"Build It Records: Best of 2016",,"Various Artists",2017-01-09,Electronic,House,14,USLZJ1621328,Alma,,"Lazo Lingo",,,06:21,Electronic,House
"Build It Records",BLDR113,191079219988,"Build It Records: Best of 2016",,"Various Artists",2017-01-09,Electronic,House,15,USLZJ1633182,Changing,,Arcane,,,04:45,Electronic,House
"Build It Records",BLDR113,191079219988,"Build It Records: Best of 2016",,"Various Artists",2017-01-09,Electronic,House,16,USLZJ1547728,"The Way You Groove",,WAGS,,,05:16,Electronic,House
"Build It Records",BLDR113,191079219988,"Build It Records: Best of 2016",,"Various Artists",2017-01-09,Electronic,House,17,USLZJ1696002,"Tell Me That You Love Me",,Se-Je,,,03:29,Electronic,House
"Build It Records",BLDR113,191079219988,"Build It Records: Best of 2016",,"Various Artists",2017-01-09,Electronic,House,18,USLZJ1547742,"What I Really Need",,"Lex & Wood",,,05:08,Electronic,House
"Build It Records",BLDR113,191079219988,"Build It Records: Best of 2016",,"Various Artists",2017-01-09,Electronic,House,19,USLZJ1555958,"Music Makes Me",,"Daniels Jack",,,04:44,Electronic,House
"Build It Records",BLDR113,191079219988,"Build It Records: Best of 2016",,"Various Artists",2017-01-09,Electronic,House,20,QZS1Z1620753,"Can't You Feel",,"Muff Out",,,06:31,Electronic,House
"Build It Records",BLDR108,191079147007,"Play Together EP",,Vandek,2016-12-12,Dance,House,1,QZS1Z1631596,"Play Together",,"Vandek,Ronald Bass",,,,Dance,House
"Build It Records",BLDR108,191079147007,"Play Together EP",,Vandek,2016-12-12,Dance,House,2,QZS1Z1631597,World,,"Vandek,Ronald Bass",,,,Dance,"Tech House"
"Build It Records",BLDR108,191079147007,"Play Together EP",,Vandek,2016-12-12,Dance,House,3,QZS1Z1631598,Miniature,,"Vandek,Ronald Bass",,,,Dance,"Deep House"
"Build It Records",BLDR112,191079171781,"On The Run",,"Max Olsen",2016-12-12,Dance,House,1,QZS1Z1639282,"On The Run (feat. SevenEver)",,"Max Olsen",SevenEver,,,Dance,House
"Build It Records",BLDR112,191079171781,"On The Run",,"Max Olsen",2016-12-12,Dance,House,2,QZS1Z1639284,"On The Run (feat. SevenEver)","Radio Edit","Max Olsen",SevenEver,,,Dance,House
"Build It Records",BLDR112,191079171781,"On The Run",,"Max Olsen",2016-12-12,Dance,House,3,QZS1Z1639285,"On The Run (feat. SevenEver)","Instrumental Mix","Max Olsen",SevenEver,,,Dance,House
"Build It Records",BLDR111,191079167586,"Just Like Dat",,"Groove Cartel",2016-12-05,Dance,House,1,QZS1Z1638006,"Just Like Dat",,"Groove Cartel",,,,Dance,House
"Build It Records",BLDR110,191079162338,"The Schmidt",,"The Schmidt",2016-11-21,Dance,House,1,QZS1Z1635876,"I'm In The House",,"The Schmidt",,,,Dance,House
"Build It Records",BLDR106,191079109579,"Can't You Feel",,"Muff Out",2016-11-14,Dance,"Tech House",1,QZS1Z1620753,"Can't You Feel",,"Muff Out",,,,Dance,"Tech House"
"Build It Records",BLDR107,191079144358,Mistakes,,Spaveech,2016-11-14,Dance,"Future House",1,QZS1Z1630929,Mistakes,,Spaveech,,,,Dance,"Future House"
"Build It Records",BLDR109,191079149759,"Your Love",,Spaveech,2016-11-14,Dance,House,1,QZS1Z1632255,"Your Love",,Spaveech,,,,Dance,House
"Build It Records",BLDR105,191079109357,"Missing You",,"Daniels Jack",2016-10-31,Dance,"Tech House",1,QZS1Z1620707,"Missing You",,"Daniels Jack",,,,Dance,"Tech House"
"Build It Records",BLDR104,191079083114,"Without You",,Gruv1,2016-10-10,Dance,House,1,QZS1Z1613094,"Without You",,Gruv1,,,,Dance,"Tech House"
"Build It Records",BLDR104,191079083114,"Without You",,Gruv1,2016-10-10,Dance,House,2,QZS1Z1613095,"Without You","Lenny Kiser Remix",Gruv1,,"Lenny Kiser",,Dance,"Deep House"
"Build It Records",BLDR103,191079017584,SZTOS500,,"Apostle Pete",2016-08-29,Dance,House,1,USLZJ1696059,SZTOS500,,"Apostle Pete,Brusikiewicz",,,05:24,Dance,House
"Build It Records",BLDR101,191079001507,Never,,"Double Drop",2016-08-22,Dance,"Deep House",1,USLZJ1691458,Never,,"Double Drop",,,05:30,Dance,"Deep House"
"Build It Records",BLDR102,191079017256,"Tell Me That You Love Me",,Se-Je,2016-08-15,Dance,House,1,USLZJ1696002,"Tell Me That You Love Me",,Se-Je,,,03:29,Dance,House
"Build It Records",BLDR100,811869200704,Heaven,,MKJAY,2016-08-08,Dance,House,1,USLZJ1687987,Heaven,,"MKJAY,Confesser",,,06:09,Dance,House
"Build It Records",BLDR100,811869200704,Heaven,,MKJAY,2016-08-08,Dance,House,2,USLZJ1687989,Heaven,"Chessie Remix","MKJAY,Confesser",,Chessie,06:49,Dance,House
"Build It Records",BLDR099,811869193518,"Whip That",,Drexler,2016-07-25,Dance,House,1,USLZJ1686050,"Whip That",,Drexler,,,04:27,Dance,House
